Ref_RTT1,Ref_RTT2,Ref_RTT3,Ref_RTT4,Ref_5g_RTT1,Ref_5g_RTT2,Ref_5g_RTT3,Ref_5g_RTT4,Ref_2_4g_RTT1,Ref_2_4_RTT2,Ref_2_4_RTT3,Ref_2_4_RTT4,TX_Part1,TX_Part2,TX_Part3,TX_Part4,RTT1,RTT2,RTT3,RTT4
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.0,0.0,0.2,0.6,12.941,11.674,24.761,27.529
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.2,0.2,29.753,29.45,28.54,25.995
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.2,0.2,30.381,28.982,29.249,29.783
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.2,0.2,31.236,31.57,30.689,30.181
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.2,0.2,30.643,31.173,31.934,30.415
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.2,0.2,27.411,28.567,28.987,28.862
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.0,0.4,25.312,26.742,16.537,28.54
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.0,0.4,27.446,27.139,13.266,29.683
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.0,0.4,25.761,26.663,15.424,26.875
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.0,0.4,30.517,31.273,14.389,26.813
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.2,0.2,0.0,0.4,24.527,24.7,12.947,24.643
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.4,0.4,0.0,0.0,24.767,25.482,13.358,15.019
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.4,0.4,0.0,0.0,24.991,24.498,15.97,17.695
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.4,0.4,0.0,0.0,23.632,24.671,14.579,13.872
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.4,0.4,0.0,0.0,24.524,23.542,11.717,11.274
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.4,0.4,0.0,0.0,23.097,23.47,15.313,14.299
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.0,0.2,0.0,0.6,12.903,23.997,18.102,27.367
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.0,0.2,0.0,0.6,12.216,22.377,12.588,24.416
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.0,0.2,0.0,0.6,12.33,27.914,16.531,27.958
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.0,0.2,0.0,0.6,12.264,23.782,15.173,25.731
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.0,0.2,0.0,0.6,11.19,27.377,13.972,30.033
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.6,0.6,0.6,0.6,59.34,61.195,42.409,43.176
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.6,0.6,0.6,0.6,73.6,80.386,62.05,62.477
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.6,0.6,0.6,0.6,103.145,103.031,63.526,64.255
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.6,0.6,0.6,0.6,143.791,149.893,122.033,118.363
78.503,76.986,62.863,64.371,78.4,77.4,62.4,63.8,8.0,8.2,10.8,11.6,0.6,0.6,0.6,0.6,79.582,82.395,71.197,73.734
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.4,20.066,67.27,57.269,57.921
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.4,11.457,31.693,31.549,32.622
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.4,11.108,29.07,26.949,28.343
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.4,12.562,28.509,29.726,29.883
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.4,12.093,32.28,31.117,33.993
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.2,0.2,12.606,35.417,30.541,31.526
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.2,0.2,11.414,30.875,29.924,29.689
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.2,0.2,11.614,34.597,32.206,30.863
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.2,0.2,12.53,30.041,27.43,27.826
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.2,0.2,13.067,36.33,31.591,31.614
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.0,0.4,12.059,33.224,18.548,29.996
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.0,0.4,12.158,31.044,14.548,30.486
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.0,0.4,10.823,30.356,14.041,26.226
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.0,0.4,11.041,29.509,14.974,28.587
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.4,0.0,0.4,10.954,32.674,14.94,33.75
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.6,0.0,0.2,10.806,31.733,14.595,29.687
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.6,0.0,0.2,11.264,33.185,14.051,28.489
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.6,0.0,0.2,14.259,31.154,17.517,30.041
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.6,0.0,0.2,12.225,28.052,13.807,29.568
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.6,0.0,0.2,12.331,33.497,12.822,28.638
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.8,0.0,0.0,12.001,23.689,12.33,13.206
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.8,0.0,0.0,12.641,25.141,16.899,17.437
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.8,0.0,0.0,12.647,23.734,15.687,16.626
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.8,0.0,0.0,13.924,26.439,19.027,19.602
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.8,0.0,0.0,13.611,29.115,17.77,18.008
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.4,0.0,0.2,32.126,34.412,51.533,58.617
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.4,0.0,0.2,45.163,46.598,48.207,68.897
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.4,0.0,0.2,37.179,38.371,61.539,83.187
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.4,0.0,0.2,30.45,29.083,15.139,32.141
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.4,0.0,0.2,27.692,27.578,14.862,27.111
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.6,0.0,0.0,23.415,25.898,13.536,14.51
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.6,0.0,0.0,28.112,28.515,13.861,13.918
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.6,0.0,0.0,26.295,25.82,21.263,20.036
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.6,0.0,0.0,24.319,26.236,14.065,14.231
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.6,0.0,0.0,26.447,27.235,13.899,14.318
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.0,0.6,12.726,12.579,13.439,26.093
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.0,0.6,14.762,13.239,20.189,27.607
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.0,0.6,14.284,13.788,21.038,26.921
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.0,0.6,12.258,11.724,16.384,23.602
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.0,0.6,11.676,11.228,14.688,24.615
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.2,0.4,11.507,11.584,22.173,24.19
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.2,0.4,11.584,12.634,22.534,22.767
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.2,0.4,13.622,13.104,23.6,23.575
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.2,0.4,13.146,12.199,26.131,26.587
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.0,0.2,0.4,13.845,13.532,25.172,25.152
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.2,0.0,0.2,28.221,28.94,17.34,24.589
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.2,0.0,0.2,23.237,23.47,16.913,26.827
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.2,0.0,0.2,24.729,23.869,16.497,24.194
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.2,0.0,0.2,27.104,27.251,15.6,26.547
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.2,0.2,0.0,0.2,28.479,27.523,12.526,28.383
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.2,12.639,28.745,23.483,26.234
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.2,12.801,30.535,34.131,34.245
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.2,12.512,23.862,29.531,29.148
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.2,14.098,27.995,25.395,27.734
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.0,0.2,0.2,0.2,11.926,28.51,27.613,28.381
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.6,0.6,0.6,0.6,67.498,69.312,63.057,63.075
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.6,0.6,0.6,0.6,91.338,93.648,78.661,75.968
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.6,0.6,0.6,0.6,90.215,90.787,70.412,72.197
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.6,0.6,0.6,0.6,113.703,109.082,74.699,76.999
91.892,95.38,72.243,72.401,92.8,95.2,72.4,72.4,8.0,8.4,12.8,12.0,0.6,0.6,0.6,0.6,77.342,78.771,67.36,69.215
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.4,16.176,42.968,23.769,41.223
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.4,12.665,28.418,14.033,27.702
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.4,12.669,30.389,16.016,31.758
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.4,12.547,31.992,14.424,28.741
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.4,13.445,30.792,17.299,33.114
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.2,11.845,27.63,12.497,25.709
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.2,13.794,32.602,21.728,31.018
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.2,12.158,28.7,24.154,35.493
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.2,12.901,29.265,17.248,34.065
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.2,13.118,31.462,12.508,28.558
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.6,0.0,0.0,11.01,25.068,16.061,19.138
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.6,0.0,0.0,11.563,26.878,17.709,17.432
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.6,0.0,0.0,11.475,24.997,16.246,15.767
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.6,0.0,0.0,13.975,24.647,18.982,18.353
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.6,0.0,0.0,12.588,24.156,13.318,11.899
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.4,0.0,0.0,23.901,23.658,13.938,13.019
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.4,0.0,0.0,21.308,21.212,13.546,13.131
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.4,0.0,0.0,22.733,21.187,14.395,14.835
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.4,0.0,0.0,22.941,23.57,20.389,21.092
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.4,0.0,0.0,20.72,22.543,19.894,20.564
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.2,0.2,12.298,12.007,22.971,23.129
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.2,0.2,12.419,12.013,27.134,27.924
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.2,0.2,12.729,12.616,21.704,22.501
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.2,0.2,14.081,13.529,25.342,25.084
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.2,0.2,13.755,13.141,24.225,24.941
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.4,11.204,11.195,15.054,23.562
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.4,11.494,11.811,17.677,25.504
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.4,13.621,13.655,16.017,25.169
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.4,13.439,14.984,17.781,26.543
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.4,12.103,11.675,17.564,25.707
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.2,0.0,0.0,24.64,22.707,17.391,16.954
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.2,0.0,0.0,24.767,26.105,20.22,20.344
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.2,0.0,0.0,22.317,21.618,15.02,14.91
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.2,0.0,0.0,23.566,22.865,15.574,15.361
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.2,0.2,0.0,0.0,23.912,23.214,16.724,18.463
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.2,14.748,29.392,19.158,28.604
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.2,13.696,23.915,17.178,25.729
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.2,12.612,24.85,18.196,26.154
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.2,13.159,29.225,13.036,25.941
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.2,11.606,25.641,17.331,27.548
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.0,13.536,20.846,13.057,14.409
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.0,13.925,22.094,15.361,15.641
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.0,13.62,20.315,13.145,14.056
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.0,12.884,21.994,15.177,13.599
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.4,0.0,0.0,11.858,21.51,16.418,16.578
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.2,15.102,15.888,26.635,28.13
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.2,15.846,13.682,27.249,28.496
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.2,14.029,13.1,17.158,23.072
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.2,15.379,13.396,22.418,24.774
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.0,0.0,0.2,17.626,16.046,21.967,24.61
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.0,12.846,22.468,14.585,15.615
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.0,13.622,21.63,23.23,22.977
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.0,12.754,22.123,15.472,17.563
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.0,13.616,23.032,16.601,17.483
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.0,0.2,0.0,0.0,15.681,22.086,19.806,18.968
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.6,0.6,0.6,0.6,66.287,66.681,58.557,60.909
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.6,0.6,0.6,0.6,146.402,141.83,68.897,67.157
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.6,0.6,0.6,0.6,87.609,85.971,67.482,69.655
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.6,0.6,0.6,0.6,70.03,67.485,64.637,63.863
88.019,88.32,70.838,71.491,88.4,88.4,71.6,72.4,7.8,8.0,11.0,11.0,0.6,0.6,0.6,0.6,86.529,86.508,75.295,75.619
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,28.655,27.128,27.29,28.721
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,13.543,13.786,21.648,21.81
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,14.392,13.309,19.758,18.249
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,13.421,14.056,22.773,22.18
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,16.129,17.141,18.853,18.428
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,17.102,17.426,22.912,22.218
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,12.734,14.072,18.306,18.066
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,12.676,13.606,17.867,18.407
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,16.556,16.499,21.01,21.584
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,16.565,15.592,21.616,20.71
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,12.368,12.495,16.726,16.88
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,13.885,14.563,22.347,22.814
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,120.933,121.851,28.52,28.463
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,313.345,328.104,46.617,47.037
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,45.769,54.044,27.727,25.838
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,15.546,16.459,24.444,25.227
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,20.49,20.215,17.732,19.637
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,15.184,14.187,14.67,17.395
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,16.979,14.684,18.831,19.068
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,15.65,14.039,20.916,19.931
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,18.405,16.796,37.234,37.357
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,14.534,15.369,21.607,21.658
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,14.852,16.922,18.852,17.308
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,14.706,16.008,16.077,15.854
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,15.943,16.65,18.385,18.478
91.371,89.695,66.974,67.441,92.0,89.8,69.0,68.4,8.4,8.2,10.2,11.0,0.0,0.0,0.0,0.0,13.448,14.851,15.266,15.65
